[detection] The camouflaged objects.
COD10K-CAM-3-Flying-60-Heron-3921.jpg@#@<p>The camouflaged objects</p> {<1><35><29><61>}<delim>{<14><70><24><78>}<delim>{<43><47><49><55>}
COD10K-CAM-1-Aquatic-8-FrogFish-296.jpg@#@<p>The camouflaged objects</p> {<17><18><72><75>}<delim>{<73><46><91><64>}
COD10K-CAM-1-Aquatic-18-StarFish-1171.jpg@#@<p>The camouflaged objects</p> {<38><33><63><57>}<delim>{<0><12><19><40>}
COD10K-CAM-1-Aquatic-13-Pipefish-508.jpg@#@<p>The camouflaged objects</p> {<3><1><98><97>}
COD10K-CAM-2-Terrestrial-47-Tiger-2884.jpg@#@<p>The camouflaged objects</p> {<3><31><50><76>}<delim>{<53><54><64><73>}<delim>{<53><28><87><71>}
COD10K-CAM-3-Flying-60-Heron-3922.jpg@#@<p>The camouflaged objects</p> {<47><39><68><66>}<delim>{<0><0><100><58>}
COD10K-CAM-2-Terrestrial-46-StickInsect-2817.jpg@#@<p>The camouflaged objects</p> {<12><25><92><65>}
COD10K-CAM-1-Aquatic-6-Fish-243.jpg@#@<p>The camouflaged objects</p> {<34><25><87><59>}<delim>{<12><1><63><32>}<delim>{<1><0><18><23>}
COD10K-CAM-3-Flying-56-Cicada-3510.jpg@#@<p>The camouflaged objects</p> {<61><41><72><59>}
COD10K-CAM-3-Flying-61-Katydid-4216.jpg@#@<p>The camouflaged objects</p> {<1><20><100><100>}
COD10K-CAM-1-Aquatic-13-Pipefish-567.jpg@#@<p>The camouflaged objects</p> {<1><1><98><98>}<delim>{<0><0><99><79>}
COD10K-CAM-3-Flying-53-Bird-3052.jpg@#@<p>The camouflaged objects.</p> {<0><1><99><100>}
COD10K-CAM-1-Aquatic-6-Fish-219.jpg@#@<p>The camouflaged objects</p> {<8><16><97><76>}<delim>{<3><16><96><81>}
COD10K-CAM-2-Terrestrial-28-Deer-1779.jpg@#@<p>The camouflaged objects</p> {<19><32><58><61>}<delim>{<47><16><99><72>}
COD10K-CAM-3-Flying-57-Dragonfly-3586.jpg@#@<p>The camouflaged objects</p> {<35><1><94><89>}<delim>{<35><0><79><86>}
COD10K-CAM-4-Amphibian-67-Frog-4759.jpg@#@<p>The camouflaged objects</p> {<47><60><61><70>}<delim>{<19><48><34><59>}<delim>{<62><30><75><44>}
COD10K-CAM-1-Aquatic-3-Crab-67.jpg@#@<p>The camouflaged objects</p> {<41><39><76><83>}<delim>{<48><40><76><72>}
COD10K-CAM-3-Flying-56-Cicada-3463.jpg@#@<p>The camouflaged objects</p> {<0><1><100><100>}<delim>{<36><15><70><85>}
COD10K-CAM-2-Terrestrial-45-Spider-2665.jpg@#@<p>The camouflaged objects</p> {<39><40><52><86>}<delim>{<46><39><52><83>}<delim>{<47><41><54><83>}
COD10K-CAM-2-Terrestrial-28-Deer-1769.jpg@#@<p>The camouflaged objects</p> {<11><24><68><63>}
COD10K-CAM-2-Terrestrial-38-Lizard-2172.jpg@#@<p>The camouflaged objects</p> {<11><19><97><89>}
COD10K-CAM-2-Terrestrial-44-Snake-2434.jpg@#@<p>The camouflaged objects</p> {<46><23><93><62>}<delim>{<0><58><49><92>}<delim>{<9><31><57><75>}
COD10K-CAM-2-Terrestrial-22-Bug-1263.jpg@#@<p>The camouflaged objects</p> {<31><34><76><68>}
COD10K-CAM-4-Amphibian-68-Toad-4904.jpg@#@<p>The camouflaged objects</p> {<25><40><79><78>}<delim>{<34><39><67><76>}
COD10K-CAM-3-Flying-53-Bird-3240.jpg@#@<p>The camouflaged objects</p> {<0><1><100><100>}
COD10K-CAM-3-Flying-64-Moth-4461.jpg@#@<p>The camouflaged objects</p> {<29><25><64><69>}<delim>{<30><25><65><68>}
COD10K-CAM-3-Flying-55-Butterfly-3423.jpg@#@<p>The camouflaged objects</p> {<23><17><80><79>}<delim>{<46><56><57><69>}<delim>{<30><35><53><73>}<delim>{<60><73><65><80>}
COD10K-CAM-1-Aquatic-13-Pipefish-636.jpg@#@<p>The camouflaged objects</p> {<1><29><95><84>}
COD10K-CAM-3-Flying-59-Grasshopper-3661.jpg@#@<p>The camouflaged objects</p> {<0><1><86><99>}
COD10K-CAM-3-Flying-59-Grasshopper-3870.jpg@#@<p>The camouflaged objects</p> {<15><42><72><80>}<delim>{<63><31><99><76>}
COD10K-CAM-2-Terrestrial-33-Grouse-1954.jpg@#@<p>The camouflaged objects</p> {<34><35><61><70>}
COD10K-CAM-3-Flying-65-Owl-4580.jpg@#@<p>The camouflaged objects</p> {<1><2><98><98>}
COD10K-CAM-2-Terrestrial-23-Cat-1415.jpg@#@<p>The camouflaged objects</p> {<49><26><89><73>}
COD10K-CAM-3-Flying-50-Bat-2954.jpg@#@<p>The camouflaged objects</p> {<42><1><99><100>}<delim>{<39><25><87><61>}<delim>{<1><0><19><56>}
COD10K-CAM-3-Flying-56-Cicada-3482.jpg@#@<p>The camouflaged objects</p> {<23><27><69><71>}<delim>{<0><0><100><100>}
COD10K-CAM-1-Aquatic-13-Pipefish-503.jpg@#@<p>The camouflaged objects</p> {<16><21><83><71>}<delim>{<28><40><75><57>}<delim>{<20><36><78><56>}
COD10K-CAM-3-Flying-60-Heron-3889.jpg@#@<p>The camouflaged objects</p> {<54><16><72><68>}<delim>{<0><0><63><40>}
COD10K-CAM-3-Flying-55-Butterfly-3429.jpg@#@<p>The camouflaged objects</p> {<15><24><93><76>}<delim>{<18><24><60><44>}
COD10K-CAM-3-Flying-53-Bird-3133.jpg@#@<p>The camouflaged objects</p> {<52><37><60><69>}<delim>{<38><37><51><84>}
COD10K-CAM-2-Terrestrial-45-Spider-2617.jpg@#@<p>The camouflaged objects</p> {<23><17><68><70>}<delim>{<15><18><67><69>}
COD10K-CAM-3-Flying-64-Moth-4446.jpg@#@<p>The camouflaged objects</p> {<12><13><38><80>}<delim>{<1><1><21><100>}
COD10K-CAM-2-Terrestrial-45-Spider-2728.jpg@#@<p>The camouflaged objects</p> {<15><9><83><94>}<delim>{<0><36><29><91>}<delim>{<40><46><81><75>}
COD10K-CAM-2-Terrestrial-42-Sciuridae-2384.jpg@#@<p>The camouflaged objects</p> {<43><42><51><73>}<delim>{<1><3><100><61>}
COD10K-CAM-1-Aquatic-14-ScorpionFish-850.jpg@#@<p>The camouflaged objects</p> {<24><41><75><91>}<delim>{<0><1><26><97>}
COD10K-CAM-3-Flying-61-Katydid-3980.jpg@#@<p>The camouflaged objects</p> {<15><6><82><72>}
COD10K-CAM-1-Aquatic-13-Pipefish-614.jpg@#@<p>The camouflaged objects</p> {<1><0><100><100>}
COD10K-CAM-2-Terrestrial-45-Spider-2709.jpg@#@<p>The camouflaged objects</p> {<25><1><100><79>}
COD10K-CAM-1-Aquatic-13-Pipefish-639.jpg@#@<p>The camouflaged objects</p> {<25><0><99><94>}<delim>{<1><0><99><94>}
COD10K-CAM-1-Aquatic-13-Pipefish-640.jpg@#@<p>The camouflaged objects</p> {<21><28><100><60>}<delim>{<44><33><100><59>}
COD10K-CAM-2-Terrestrial-38-Lizard-2245.jpg@#@<p>The camouflaged objects.</p> {<16><47><98><100>}
COD10K-CAM-2-Terrestrial-26-Chameleon-1709.jpg@#@<p>The camouflaged objects</p> {<7><58><49><93>}<delim>{<18><26><90><40>}<delim>{<63><24><89><43>}
COD10K-CAM-2-Terrestrial-45-Spider-2593.jpg@#@<p>The camouflaged objects</p> {<1><1><99><100>}<delim>{<37><43><65><58>}<delim>{<1><0><29><34>}
COD10K-CAM-1-Aquatic-1-BatFish-4.jpg@#@<p>The camouflaged objects</p> {<17><8><84><96>}
COD10K-CAM-3-Flying-56-Cicada-3522.jpg@#@<p>The camouflaged objects</p> {<73><24><99><69>}<delim>{<0><1><100><98>}
COD10K-CAM-3-Flying-59-Grasshopper-3815.jpg@#@<p>The camouflaged objects</p> {<46><18><63><65>}<delim>{<89><75><100><100>}
COD10K-CAM-1-Aquatic-6-Fish-224.jpg@#@<p>The camouflaged objects</p> {<21><35><80><96>}<delim>{<19><35><79><100>}
COD10K-CAM-2-Terrestrial-24-Caterpillar-1652.jpg@#@<p>The camouflaged objects</p> {<32><30><56><81>}<delim>{<45><34><55><93>}<delim>{<31><57><52><92>}
COD10K-CAM-3-Flying-62-Mantis-4283.jpg@#@<p>The camouflaged objects</p> {<0><43><79><100>}<delim>{<25><23><82><56>}
COD10K-CAM-2-Terrestrial-23-Cat-1438.jpg@#@<p>The camouflaged objects</p> {<19><8><100><97>}<delim>{<42><13><63><23>}
COD10K-CAM-2-Terrestrial-23-Cat-1520.jpg@#@<p>The camouflaged objects</p> {<1><0><99><99>}
COD10K-CAM-2-Terrestrial-30-Duck-1862.jpg@#@<p>The camouflaged objects</p> {<0><32><64><70>}
COD10K-CAM-3-Flying-62-Mantis-4287.jpg@#@<p>The camouflaged objects</p> {<31><45><52><76>}<delim>{<32><46><60><76>}
COD10K-CAM-1-Aquatic-9-GhostPipefish-339.jpg@#@<p>The camouflaged objects</p> {<1><1><99><98>}
COD10K-CAM-4-Amphibian-68-Toad-4950.jpg@#@<p>The camouflaged objects</p> {<10><25><86><90>}
COD10K-CAM-1-Aquatic-13-Pipefish-622.jpg@#@<p>The camouflaged objects</p> {<14><28><100><65>}
COD10K-CAM-1-Aquatic-14-ScorpionFish-935.jpg@#@<p>The camouflaged objects</p> {<61><27><98><70>}<delim>{<0><48><26><63>}<delim>{<59><27><83><69>}<delim>{<14><51><28><68>}<delim>{<49><51><64><78>}
COD10K-CAM-3-Flying-59-Grasshopper-3736.jpg@#@<p>The camouflaged objects</p> {<12><14><73><91>}<delim>{<81><68><87><82>}
COD10K-CAM-2-Terrestrial-28-Deer-1791.jpg@#@<p>The camouflaged objects</p> {<14><30><56><87>}<delim>{<45><29><57><57>}
COD10K-CAM-2-Terrestrial-45-Spider-2732.jpg@#@<p>The camouflaged objects</p> {<21><40><43><96>}<delim>{<5><28><29><70>}
COD10K-CAM-1-Aquatic-14-ScorpionFish-901.jpg@#@<p>The camouflaged objects</p> {<37><29><100><100>}<delim>{<1><1><48><38>}
COD10K-CAM-3-Flying-61-Katydid-4064.jpg@#@<p>The camouflaged objects</p> {<12><10><71><99>}<delim>{<45><0><99><100>}
COD10K-CAM-2-Terrestrial-44-Snake-2458.jpg@#@<p>The camouflaged objects</p> {<0><0><100><98>}
COD10K-CAM-3-Flying-61-Katydid-4141.jpg@#@<p>The camouflaged objects</p> {<13><17><90><84>}
COD10K-CAM-1-Aquatic-13-Pipefish-664.jpg@#@<p>The camouflaged objects</p> {<3><21><98><74>}
COD10K-CAM-3-Flying-61-Katydid-3952.jpg@#@<p>The camouflaged objects</p> {<0><1><100><100>}
COD10K-CAM-4-Amphibian-68-Toad-4995.jpg@#@<p>The camouflaged objects</p> {<0><1><99><74>}<delim>{<0><28><26><73>}<delim>{<25><55><59><79>}
COD10K-CAM-3-Flying-53-Bird-3104.jpg@#@<p>The camouflaged objects</p> {<44><37><59><56>}<delim>{<1><0><100><100>}
COD10K-CAM-2-Terrestrial-36-Leopard-2103.jpg@#@<p>The camouflaged objects</p> {<0><0><100><100>}
COD10K-CAM-3-Flying-62-Mantis-4363.jpg@#@<p>The camouflaged objects</p> {<15><9><97><90>}<delim>{<83><61><97><100>}<delim>{<16><64><27><76>}
COD10K-CAM-2-Terrestrial-23-Cat-1508.jpg@#@<p>The camouflaged objects</p> {<48><80><51><96>}<delim>{<87><37><92><46>}<delim>{<1><56><23><69>}
COD10K-CAM-1-Aquatic-14-ScorpionFish-906.jpg@#@<p>The camouflaged objects</p> {<39><28><90><89>}<delim>{<1><17><100><100>}
COD10K-CAM-2-Terrestrial-24-Caterpillar-1548.jpg@#@<p>The camouflaged objects</p> {<30><22><70><95>}<delim>{<1><1><100><100>}
COD10K-CAM-3-Flying-53-Bird-3049.jpg@#@<p>The camouflaged objects.</p> {<1><39><100><99>}<delim>{<38><44><65><51>}
COD10K-CAM-3-Flying-59-Grasshopper-3850.jpg@#@<p>The camouflaged objects</p> {<13><56><87><84>}<delim>{<17><70><37><82>}<delim>{<9><72><23><85>}<delim>{<47><41><65><57>}<delim>{<25><44><55><57>}
COD10K-CAM-2-Terrestrial-23-Cat-1515.jpg@#@<p>The camouflaged objects</p> {<0><0><100><100>}
COD10K-CAM-2-Terrestrial-45-Spider-2620.jpg@#@<p>The camouflaged objects</p> {<22><13><94><96>}<delim>{<9><58><26><87>}
COD10K-CAM-3-Flying-53-Bird-3078.jpg@#@<p>The camouflaged objects</p> {<57><40><76><60>}<delim>{<58><41><79><62>}
COD10K-CAM-2-Terrestrial-24-Caterpillar-1633.jpg@#@<p>The camouflaged objects</p> {<0><0><100><98>}<delim>{<74><5><83><22>}<delim>{<19><16><27><25>}
COD10K-CAM-3-Flying-56-Cicada-3491.jpg@#@<p>The camouflaged objects</p> {<38><54><61><64>}<delim>{<40><56><59><67>}
COD10K-CAM-3-Flying-59-Grasshopper-3686.jpg@#@<p>The camouflaged objects</p> {<1><10><92><86>}
COD10K-CAM-2-Terrestrial-45-Spider-2704.jpg@#@<p>The camouflaged objects</p> {<46><40><71><64>}<delim>{<0><1><100><98>}
COD10K-CAM-2-Terrestrial-29-Dog-1804.jpg@#@<p>The camouflaged objects</p> {<0><1><37><62>}<delim>{<64><0><99><16>}<delim>{<0><0><34><28>}
COD10K-CAM-2-Terrestrial-23-Cat-1527.jpg@#@<p>The camouflaged objects</p> {<1><1><98><98>}
COD10K-CAM-2-Terrestrial-45-Spider-2588.jpg@#@<p>The camouflaged objects</p> {<10><1><64><98>}<delim>{<0><1><97><100>}
COD10K-CAM-1-Aquatic-13-Pipefish-662.jpg@#@<p>The camouflaged objects</p> {<5><30><100><66>}
COD10K-CAM-2-Terrestrial-38-Lizard-2316.jpg@#@<p>The camouflaged objects</p> {<1><15><84><99>}
COD10K-CAM-3-Flying-59-Grasshopper-3764.jpg@#@<p>The camouflaged objects</p> {<10><4><75><98>}<delim>{<27><3><44><25>}<delim>{<68><1><100><39>}
COD10K-CAM-4-Amphibian-68-Toad-4910.jpg@#@<p>The camouflaged objects</p> {<15><43><62><85>}<delim>{<1><40><27><92>}
COD10K-CAM-3-Flying-56-Cicada-3504.jpg@#@<p>The camouflaged objects</p> {<35><0><98><100>}<delim>{<40><1><80><62>}
COD10K-CAM-4-Amphibian-68-Toad-4949.jpg@#@<p>The camouflaged objects</p> {<21><65><43><80>}<delim>{<11><70><23><79>}
COD10K-CAM-2-Terrestrial-32-Giraffe-1947.jpg@#@<p>The camouflaged objects</p> {<1><1><86><90>}
COD10K-CAM-2-Terrestrial-23-Cat-1365.jpg@#@<p>The camouflaged objects</p> {<60><48><68><63>}<delim>{<75><14><90><33>}<delim>{<24><64><52><91>}
COD10K-CAM-2-Terrestrial-22-Bug-1260.jpg@#@<p>The camouflaged objects</p> {<1><4><98><100>}<delim>{<39><8><62><88>}<delim>{<19><5><47><56>}
COD10K-CAM-3-Flying-65-Owl-4528.jpg@#@<p>The camouflaged objects</p> {<46><27><63><55>}<delim>{<35><18><50><56>}<delim>{<10><31><32><63>}
COD10K-CAM-1-Aquatic-3-Crab-71.jpg@#@<p>The camouflaged objects</p> {<25><28><63><79>}<delim>{<31><30><52><63>}
COD10K-CAM-2-Terrestrial-22-Bug-1278.jpg@#@<p>The camouflaged objects</p> {<20><26><57><60>}
COD10K-CAM-3-Flying-55-Butterfly-3428.jpg@#@<p>The camouflaged objects</p> {<10><12><93><91>}<delim>{<15><45><87><90>}<delim>{<13><16><49><90>}
COD10K-CAM-2-Terrestrial-27-Cheetah-1753.jpg@#@<p>The camouflaged objects.</p> {<75><80><91><94>}<delim>{<26><61><63><94>}<delim>{<44><50><72><65>}
COD10K-CAM-1-Aquatic-15-SeaHorse-1105.jpg@#@<p>The camouflaged objects</p> {<12><36><81><90>}
COD10K-CAM-1-Aquatic-13-Pipefish-833.jpg@#@<p>The camouflaged objects</p> {<12><9><93><86>}<delim>{<12><45><89><70>}
COD10K-CAM-2-Terrestrial-24-Caterpillar-1602.jpg@#@<p>The camouflaged objects</p> {<13><16><58><74>}<delim>{<37><14><61><62>}
COD10K-CAM-2-Terrestrial-26-Chameleon-1667.jpg@#@<p>The camouflaged objects</p> {<6><0><51><67>}
COD10K-CAM-2-Terrestrial-45-Spider-2737.jpg@#@<p>The camouflaged objects</p> {<0><0><100><100>}<delim>{<14><39><60><62>}
COD10K-CAM-2-Terrestrial-31-Gecko-1889.jpg@#@<p>The camouflaged objects</p> {<1><14><92><100>}<delim>{<15><26><67><62>}
COD10K-CAM-2-Terrestrial-45-Spider-2772.jpg@#@<p>The camouflaged objects</p> {<1><0><100><99>}
COD10K-CAM-3-Flying-65-Owl-4531.jpg@#@<p>The camouflaged objects</p> {<25><19><51><100>}<delim>{<48><1><99><100>}
COD10K-CAM-1-Aquatic-1-BatFish-2.jpg@#@<p>The camouflaged objects</p> {<0><4><100><98>}
COD10K-CAM-1-Aquatic-16-Shrimp-1121.jpg@#@<p>The camouflaged objects</p> {<0><0><100><100>}<delim>{<0><0><100><100>}
COD10K-CAM-1-Aquatic-15-SeaHorse-997.jpg@#@<p>The camouflaged objects</p> {<49><8><73><90>}<delim>{<64><66><100><100>}<delim>{<0><0><45><100>}
COD10K-CAM-1-Aquatic-4-Crocodile-123.jpg@#@<p>The camouflaged objects</p> {<15><39><46><58>}<delim>{<50><1><60><34>}
COD10K-CAM-1-Aquatic-17-Slug-1149.jpg@#@<p>The camouflaged objects</p> {<20><10><92><65>}
COD10K-CAM-3-Flying-62-Mantis-4339.jpg@#@<p>The camouflaged objects</p> {<4><41><99><100>}<delim>{<2><87><46><100>}
COD10K-CAM-1-Aquatic-1-BatFish-5.jpg@#@<p>The camouflaged objects</p> {<25><5><78><69>}
COD10K-CAM-2-Terrestrial-21-Ant-1249.jpg@#@<p>The camouflaged objects</p> {<28><7><69><30>}<delim>{<14><75><100><100>}
COD10K-CAM-2-Terrestrial-38-Lizard-2142.jpg@#@<p>The camouflaged objects</p> {<0><12><100><100>}
COD10K-CAM-1-Aquatic-19-Stingaree-1198.jpg@#@<p>The camouflaged objects</p> {<6><2><100><98>}
COD10K-CAM-2-Terrestrial-45-Spider-2770.jpg@#@<p>The camouflaged objects</p> {<0><1><100><98>}
COD10K-CAM-1-Aquatic-13-Pipefish-752.jpg@#@<p>The camouflaged objects</p> {<12><1><99><96>}
COD10K-CAM-3-Flying-61-Katydid-3993.jpg@#@<p>The camouflaged objects</p> {<28><30><86><62>}<delim>{<1><1><100><99>}
COD10K-CAM-2-Terrestrial-30-Duck-1871.jpg@#@<p>The camouflaged objects</p> {<39><55><61><69>}<delim>{<0><0><100><64>}
COD10K-CAM-2-Terrestrial-24-Caterpillar-1653.jpg@#@<p>The camouflaged objects</p> {<31><15><48><94>}
COD10K-CAM-3-Flying-55-Butterfly-3354.jpg@#@<p>The camouflaged objects</p> {<21><43><65><90>}<delim>{<21><42><65><83>}
COD10K-CAM-3-Flying-54-Bittern-3255.jpg@#@<p>The camouflaged objects</p> {<21><29><68><61>}<delim>{<0><1><100><71>}
COD10K-CAM-2-Terrestrial-48-Wolf-2918.jpg@#@<p>The camouflaged objects</p> {<35><56><47><70>}<delim>{<43><57><48><68>}
COD10K-CAM-3-Flying-53-Bird-3235.jpg@#@<p>The camouflaged objects</p> {<0><1><100><96>}
COD10K-CAM-2-Terrestrial-34-Human-2018.jpg@#@<p>The camouflaged objects</p> {<0><69><100><100>}<delim>{<0><80><53><100>}
COD10K-CAM-3-Flying-65-Owl-4520.jpg@#@<p>The camouflaged objects</p> {<15><0><100><99>}
COD10K-CAM-1-Aquatic-15-SeaHorse-1099.jpg@#@<p>The camouflaged objects</p> {<26><23><64><73>}<delim>{<0><0><100><100>}
COD10K-CAM-2-Terrestrial-38-Lizard-2241.jpg@#@<p>The camouflaged objects</p> {<4><16><75><96>}<delim>{<0><48><100><96>}
COD10K-CAM-1-Aquatic-13-Pipefish-537.jpg@#@<p>The camouflaged objects</p> {<34><26><91><77>}
COD10K-CAM-1-Aquatic-15-SeaHorse-1067.jpg@#@<p>The camouflaged objects</p> {<0><0><100><100>}
COD10K-CAM-3-Flying-60-Heron-3886.jpg@#@<p>The camouflaged objects</p> {<36><49><45><71>}<delim>{<37><49><45><72>}
COD10K-CAM-1-Aquatic-11-Octopus-452.jpg@#@<p>The camouflaged objects</p> {<40><25><72><71>}<delim>{<63><9><89><27>}
COD10K-CAM-1-Aquatic-15-SeaHorse-1012.jpg@#@<p>The camouflaged objects</p> {<35><42><56><62>}<delim>{<0><27><25><78>}
COD10K-CAM-1-Aquatic-13-Pipefish-566.jpg@#@<p>The camouflaged objects</p> {<1><0><100><100>}
COD10K-CAM-2-Terrestrial-34-Human-1975.jpg@#@<p>The camouflaged objects</p> {<1><1><100><98>}
COD10K-CAM-5-Other-69-Other-5060.jpg@#@<p>The camouflaged objects</p> {<0><0><100><100>}
COD10K-CAM-3-Flying-62-Mantis-4262.jpg@#@<p>The camouflaged objects</p> {<51><43><83><81>}<delim>{<0><0><100><100>}
COD10K-CAM-3-Flying-59-Grasshopper-3872.jpg@#@<p>The camouflaged objects</p> {<1><1><98><100>}
COD10K-CAM-1-Aquatic-9-GhostPipefish-349.jpg@#@<p>The camouflaged objects</p> {<2><1><99><80>}
COD10K-CAM-3-Flying-66-Owlfly-4677.jpg@#@<p>The camouflaged objects</p> {<12><4><85><96>}<delim>{<14><26><73><54>}
COD10K-CAM-3-Flying-65-Owl-4597.jpg@#@<p>The camouflaged objects</p> {<1><27><99><81>}
COD10K-CAM-1-Aquatic-13-Pipefish-807.jpg@#@<p>The camouflaged objects</p> {<29><36><81><70>}<delim>{<0><3><99><97>}
COD10K-CAM-2-Terrestrial-38-Lizard-2212.jpg@#@<p>The camouflaged objects.</p> {<25><23><84><67>}<delim>{<23><17><64><59>}
COD10K-CAM-3-Flying-63-Mockingbird-4410.jpg@#@<p>The camouflaged objects</p> {<0><2><100><98>}
COD10K-CAM-1-Aquatic-6-Fish-159.jpg@#@<p>The camouflaged objects</p> {<1><2><59><40>}<delim>{<13><68><60><100>}
COD10K-CAM-5-Other-69-Other-5048.jpg@#@<p>The camouflaged objects</p> {<24><38><80><76>}<delim>{<61><59><100><63>}<delim>{<12><64><34><77>}
COD10K-CAM-1-Aquatic-11-Octopus-473.jpg@#@<p>The camouflaged objects</p> {<0><14><99><95>}<delim>{<63><48><78><54>}<delim>{<28><52><38><59>}
COD10K-CAM-2-Terrestrial-45-Spider-2762.jpg@#@<p>The camouflaged objects</p> {<12><9><97><88>}
COD10K-CAM-1-Aquatic-6-Fish-203.jpg@#@<p>The camouflaged objects</p> {<37><45><58><65>}<delim>{<10><46><26><71>}<delim>{<0><10><18><39>}<delim>{<19><10><40><38>}<delim>{<48><69><63><92>}<delim>{<80><40><98><66>}
COD10K-CAM-2-Terrestrial-23-Cat-1461.jpg@#@<p>The camouflaged objects</p> {<11><10><73><85>}<delim>{<12><64><39><79>}<delim>{<53><11><72><90>}<delim>{<38><15><52><84>}
COD10K-CAM-1-Aquatic-6-Fish-242.jpg@#@<p>The camouflaged objects</p> {<40><18><63><68>}
COD10K-CAM-1-Aquatic-15-SeaHorse-1088.jpg@#@<p>The camouflaged objects</p> {<0><21><63><94>}<delim>{<59><26><78><54>}<delim>{<2><50><47><100>}
COD10K-CAM-2-Terrestrial-46-StickInsect-2810.jpg@#@<p>The camouflaged objects</p> {<0><1><100><100>}<delim>{<0><2><68><98>}
COD10K-CAM-2-Terrestrial-24-Caterpillar-1607.jpg@#@<p>The camouflaged objects</p> {<30><7><52><49>}<delim>{<33><11><48><31>}<delim>{<37><6><55><27>}
COD10K-CAM-2-Terrestrial-34-Human-1998.jpg@#@<p>The camouflaged objects</p> {<63><44><72><63>}<delim>{<61><48><69><59>}
COD10K-CAM-2-Terrestrial-45-Spider-2614.jpg@#@<p>The camouflaged objects</p> {<34><20><64><42>}
COD10K-CAM-1-Aquatic-20-Turtle-1225.jpg@#@<p>The camouflaged objects</p> {<34><40><73><61>}
COD10K-CAM-2-Terrestrial-45-Spider-2763.jpg@#@<p>The camouflaged objects</p> {<1><1><100><100>}
COD10K-CAM-2-Terrestrial-34-Human-2010.jpg@#@<p>The camouflaged objects</p> {<54><0><59><31>}<delim>{<62><37><66><50>}<delim>{<28><35><32><50>}
COD10K-CAM-3-Flying-56-Cicada-3441.jpg@#@<p>The camouflaged objects</p> {<36><24><54><89>}<delim>{<0><0><66><100>}
COD10K-CAM-1-Aquatic-19-Stingaree-1190.jpg@#@<p>The camouflaged objects</p> {<28><11><99><95>}<delim>{<31><11><91><96>}
COD10K-CAM-2-Terrestrial-40-Rabbit-2352.jpg@#@<p>The camouflaged objects</p> {<67><50><89><76>}<delim>{<67><49><77><65>}
COD10K-CAM-3-Flying-62-Mantis-4360.jpg@#@<p>The camouflaged objects</p> {<6><29><97><79>}
COD10K-CAM-3-Flying-62-Mantis-4316.jpg@#@<p>The camouflaged objects</p> {<1><2><99><98>}
COD10K-CAM-1-Aquatic-15-SeaHorse-1023.jpg@#@<p>The camouflaged objects</p> {<29><4><68><100>}<delim>{<34><20><47><59>}
COD10K-CAM-3-Flying-53-Bird-3084.jpg@#@<p>The camouflaged objects.</p> {<0><0><100><100>}
COD10K-CAM-4-Amphibian-67-Frog-4694.jpg@#@<p>The camouflaged objects</p> {<16><34><57><74>}<delim>{<46><54><80><76>}
COD10K-CAM-3-Flying-57-Dragonfly-3571.jpg@#@<p>The camouflaged objects.</p> {<1><1><94><98>}
COD10K-CAM-2-Terrestrial-28-Deer-1792.jpg@#@<p>The camouflaged objects</p> {<1><0><100><99>}
COD10K-CAM-3-Flying-50-Bat-2976.jpg@#@<p>The camouflaged objects</p> {<36><24><67><69>}<delim>{<0><73><18><100>}
COD10K-CAM-1-Aquatic-3-Crab-50.jpg@#@<p>The camouflaged objects</p> {<27><25><67><65>}<delim>{<39><32><64><65>}
COD10K-CAM-3-Flying-59-Grasshopper-3741.jpg@#@<p>The camouflaged objects</p> {<25><9><68><94>}<delim>{<24><63><50><94>}
COD10K-CAM-3-Flying-59-Grasshopper-3622.jpg@#@<p>The camouflaged objects</p> {<14><2><65><97>}<delim>{<16><1><68><91>}
COD10K-CAM-2-Terrestrial-26-Chameleon-1689.jpg@#@<p>The camouflaged objects</p> {<18><27><68><72>}
COD10K-CAM-3-Flying-62-Mantis-4386.jpg@#@<p>The camouflaged objects</p> {<21><6><68><95>}<delim>{<0><1><46><97>}
COD10K-CAM-4-Amphibian-67-Frog-4755.jpg@#@<p>The camouflaged objects</p> {<1><3><100><100>}
COD10K-CAM-2-Terrestrial-36-Leopard-2067.jpg@#@<p>The camouflaged objects</p> {<43><56><75><83>}<delim>{<43><29><58><40>}
COD10K-CAM-3-Flying-62-Mantis-4382.jpg@#@<p>The camouflaged objects</p> {<3><1><98><97>}
COD10K-CAM-2-Terrestrial-49-Worm-2950.jpg@#@<p>The camouflaged objects</p> {<4><18><50><51>}<delim>{<39><27><86><65>}
COD10K-CAM-3-Flying-65-Owl-4635.jpg@#@<p>The camouflaged objects</p> {<9><15><62><100>}<delim>{<23><0><54><99>}
COD10K-CAM-3-Flying-61-Katydid-4177.jpg@#@<p>The camouflaged objects</p> {<17><4><98><100>}<delim>{<0><39><25><100>}
COD10K-CAM-2-Terrestrial-23-Cat-1391.jpg@#@<p>The camouflaged objects</p> {<47><0><99><100>}
COD10K-CAM-3-Flying-62-Mantis-4364.jpg@#@<p>The camouflaged objects</p> {<15><20><89><89>}
COD10K-CAM-2-Terrestrial-45-Spider-2532.jpg@#@<p>The camouflaged objects</p> {<6><31><62><96>}<delim>{<7><31><62><95>}
COD10K-CAM-2-Terrestrial-23-Cat-1442.jpg@#@<p>The camouflaged objects</p> {<1><1><98><99>}
